region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Patos,18,4,32,12,22,15,19,New confirmed cases by infection date,Likely decreasing
Patos de Minas,18,2,42,12,22,15,18,New confirmed cases by infection date,Unsure
Pão de Açúcar,18,0,190,0,18,4,8,New confirmed cases by infection date,Likely increasing
Quirinópolis,18,1,45,9,23,12,16,New confirmed cases by infection date,Unsure
Rio Branco,18,3,34,10,21,13,17,New confirmed cases by infection date,Likely decreasing
Santo Ângelo,18,1,73,5,20,8,12,New confirmed cases by infection date,Likely increasing
Três Rios,18,0,57,6,23,13,19,New confirmed cases by infection date,Unsure
Votorantim,18,9,27,14,21,15,17,New confirmed cases by infection date,Likely decreasing
Apucarana,17,1,69,4,18,7,11,New confirmed cases by infection date,Likely increasing
Fátima do Sul,17,3,32,9,20,13,17,New confirmed cases by infection date,Increasing
Goiatuba,17,4,35,11,20,15,18,New confirmed cases by infection date,Unsure
Guaratinguetá,17,5,28,12,20,17,19,New confirmed cases by infection date,Unsure
Hortolândia,17,0,52,2,19,9,15,New confirmed cases by infection date,Decreasing
Inhumas,17,7,30,12,20,15,18,New confirmed cases by infection date,Unsure
Iporá,17,6,38,10,19,13,16,New confirmed cases by infection date,Likely increasing
Itapetininga,17,7,26,13,20,15,17,New confirmed cases by infection date,Unsure
Jacareí,17,8,30,14,20,15,17,New confirmed cases by infection date,Likely decreasing
Laguna,17,1,49,8,19,10,14,New confirmed cases by infection date,Unsure
Montividiu,17,0,39,9,21,11,16,New confirmed cases by infection date,Increasing
Orleans,17,0,57,6,19,10,14,New confirmed cases by infection date,Unsure
Parnaíba,17,8,37,12,19,13,16,New confirmed cases by infection date,Likely decreasing
Pirassununga,17,6,31,11,20,14,17,New confirmed cases by infection date,Unsure
Posse,17,0,66,6,20,8,12,New confirmed cases by infection date,Likely increasing
Sapucaia do Sul,17,9,26,13,19,14,16,New confirmed cases by infection date,Likely decreasing
Taquara,17,0,144,0,17,1,5,New confirmed cases by infection date,Unsure
Tauá,17,8,27,13,19,14,16,New confirmed cases by infection date,Likely increasing
Amarante do Maranhão,16,3,31,9,18,12,15,New confirmed cases by infection date,Likely increasing
Barra do Corda,16,0,39,7,21,12,17,New confirmed cases by infection date,Unsure
Eirunepé,16,2,37,8,19,9,13,New confirmed cases by infection date,Unsure
Ererê,16,0,296,0,17,0,3,New confirmed cases by infection date,Unsure
Faxinal,16,2,32,9,18,12,15,New confirmed cases by infection date,Increasing
Fazenda Rio Grande,16,7,27,12,19,12,15,New confirmed cases by infection date,Unsure
Gandu,16,3,37,7,18,11,15,New confirmed cases by infection date,Likely increasing
Goiatins,16,0,43,7,21,8,13,New confirmed cases by infection date,Likely increasing
Guanambi,16,3,31,10,19,14,17,New confirmed cases by infection date,Increasing
Humberto de Campos,16,0,75,4,18,8,13,New confirmed cases by infection date,Increasing
Itapecuru Mirim,16,4,41,7,18,11,15,New confirmed cases by infection date,Increasing
Mogi Mirim,16,7,27,12,19,13,15,New confirmed cases by infection date,Unsure
Niquelândia,16,0,84,3,17,6,11,New confirmed cases by infection date,Likely increasing
Olímpia,16,8,24,13,18,14,16,New confirmed cases by infection date,Decreasing
Santa Rosa,16,7,28,12,20,12,15,New confirmed cases by infection date,Unsure
Santo Antônio da Patrulha,16,1,34,10,21,11,15,New confirmed cases by infection date,Likely increasing
Sousa,16,1,35,9,21,10,14,New confirmed cases by infection date,Likely decreasing
São Borja,16,4,40,9,19,12,15,New confirmed cases by infection date,Likely increasing
São Desidério,16,4,35,8,19,11,15,New confirmed cases by infection date,Likely increasing
São Sebastião do Paraíso,16,6,27,11,18,14,16,New confirmed cases by infection date,Increasing
Arcoverde,15,3,32,8,17,11,15,New confirmed cases by infection date,Unsure
Bagé,15,2,36,9,18,11,14,New confirmed cases by infection date,Likely increasing
Bariri,15,1,54,3,17,5,10,New confirmed cases by infection date,Unsure
Cacoal,15,2,27,10,18,11,14,New confirmed cases by infection date,Likely decreasing
Chapadão do Sul,15,8,26,11,18,13,15,New confirmed cases by infection date,Increasing
Corrente,15,2,30,9,18,11,14,New confirmed cases by infection date,Increasing
Curionópolis,15,6,26,10,16,12,15,New confirmed cases by infection date,Increasing
Guarapari,15,5,28,11,19,12,15,New confirmed cases by infection date,Likely decreasing
Ibiapina,15,2,31,8,19,10,13,New confirmed cases by infection date,Likely increasing
Igaratá,15,6,27,11,17,13,15,New confirmed cases by infection date,Increasing
Ijuí,15,0,82,3,17,7,12,New confirmed cases by infection date,Likely increasing
Itapaci,15,3,29,10,18,13,16,New confirmed cases by infection date,Increasing
Itapema,15,0,51,0,15,1,5,New confirmed cases by infection date,Likely decreasing
Itararé,15,3,30,11,17,12,14,New confirmed cases by infection date,Increasing
Lorena,15,0,45,6,17,8,12,New confirmed cases by infection date,Unsure
Mairiporã,15,6,29,10,18,11,14,New confirmed cases by infection date,Unsure
Maués,15,0,65,6,17,8,12,New confirmed cases by infection date,Likely increasing
Palmeiras de Goiás,15,0,36,6,20,8,13,New confirmed cases by infection date,Likely decreasing
Paracambi,15,3,33,6,16,9,13,New confirmed cases by infection date,Increasing
Paulínia,15,10,24,12,16,14,15,New confirmed cases by infection date,Decreasing
Pescaria Brava,15,3,36,8,17,11,14,New confirmed cases by infection date,Likely increasing
Pitangueiras,15,8,28,10,17,12,14,New confirmed cases by infection date,Likely increasing
Resende,15,0,49,8,20,11,14,New confirmed cases by infection date,Unsure
Santo Antônio do Monte,15,0,35,4,18,6,11,New confirmed cases by infection date,Likely increasing
São Gabriel da Cachoeira,15,0,31,7,19,13,17,New confirmed cases by infection date,Unsure
São João del Rei,15,7,25,10,17,11,13,New confirmed cases by infection date,Increasing
São Mateus,15,0,40,0,16,5,11,New confirmed cases by infection date,Likely decreasing
São Raimundo Nonato,15,3,37,8,16,10,13,New confirmed cases by infection date,Likely increasing
Tailândia,15,0,51,5,17,7,11,New confirmed cases by infection date,Unsure
Valente,15,0,56,4,16,7,11,New confirmed cases by infection date,Increasing
Videira,15,0,33,7,19,12,16,New confirmed cases by infection date,Unsure
Zé Doca,15,1,36,8,19,10,14,New confirmed cases by infection date,Unsure
Barbalha,14,0,47,0,14,0,5,New confirmed cases by infection date,Unsure
Boituva,14,5,27,9,16,11,14,New confirmed cases by infection date,Increasing
Brumadinho,14,6,27,10,17,11,14,New confirmed cases by infection date,Likely increasing
Camboriú,14,0,38,0,14,3,8,New confirmed cases by infection date,Likely decreasing
Chapadão do Céu,14,1,33,5,16,8,12,New confirmed cases by infection date,Increasing
Concórdia,14,5,24,9,16,10,12,New confirmed cases by infection date,Likely decreasing
Francisco Beltrão,14,7,23,10,16,12,14,New confirmed cases by infection date,Unsure
Gramado,14,4,28,9,16,11,13,New confirmed cases by infection date,Unsure
Itu,14,8,24,10,16,12,14,New confirmed cases by infection date,Likely decreasing
Jequié,14,0,28,7,18,10,14,New confirmed cases by infection date,Decreasing
Lages,14,0,30,6,18,9,14,New confirmed cases by infection date,Likely decreasing
Lagoa Vermelha,14,1,66,3,15,6,10,New confirmed cases by infection date,Increasing
Lavras da Mangabeira,14,1,47,6,15,7,10,New confirmed cases by infection date,Increasing
Madre de Deus,14,0,40,7,16,9,13,New confirmed cases by infection date,Unsure
Maravilha,14,2,46,6,16,7,11,New confirmed cases by infection date,Increasing
Marechal Thaumaturgo,14,5,25,10,16,12,14,New confirmed cases by infection date,Increasing
Nova Alvorada do Sul,14,0,90,0,14,0,4,New confirmed cases by infection date,Unsure
Padre Bernardo,14,0,371,0,14,0,3,New confirmed cases by infection date,Unsure
Santa Luzia do Pará,14,0,50,4,17,5,10,New confirmed cases by infection date,Unsure
São João de Meriti,14,2,27,9,17,11,14,New confirmed cases by infection date,Unsure
Vargem Grande do Sul,14,0,70,5,16,9,13,New confirmed cases by infection date,Increasing
Xanxerê,14,1,31,9,18,11,14,New confirmed cases by infection date,Unsure
Acreúna,13,0,52,5,15,7,10,New confirmed cases by infection date,Likely increasing
Balneário Camboriú,13,3,26,8,15,10,13,New confirmed cases by infection date,Decreasing
Brejo Santo,13,0,31,6,17,7,11,New confirmed cases by infection date,Unsure
Brusque,13,6,22,9,14,11,13,New confirmed cases by infection date,Decreasing
Canápolis,13,4,28,7,15,9,12,New confirmed cases by infection date,Likely increasing
Capão da Canoa,13,3,28,8,14,10,12,New confirmed cases by infection date,Unsure
Careiro,13,4,24,9,16,11,13,New confirmed cases by infection date,Likely increasing
Castro,13,6,25,9,15,10,12,New confirmed cases by infection date,Unsure
Caxias,13,1,24,8,16,10,13,New confirmed cases by infection date,Likely decreasing
Cordeiro,13,0,133,1,14,2,6,New confirmed cases by infection date,Increasing
Cotia,13,7,19,11,15,11,13,New confirmed cases by infection date,Decreasing
Erechim,13,2,26,8,16,10,13,New confirmed cases by infection date,Unsure
Grajaú,13,7,19,10,14,12,13,New confirmed cases by infection date,Likely decreasing
Guapimirim,13,2,30,6,15,9,12,New confirmed cases by infection date,Unsure
Joaçaba,13,4,23,9,16,11,13,New confirmed cases by infection date,Unsure
Juazeiro,13,6,22,10,15,11,13,New confirmed cases by infection date,Decreasing
Laranjal Paulista,13,1,29,7,15,9,11,New confirmed cases by infection date,Unsure
Laranjal do Jari,13,2,25,8,16,11,14,New confirmed cases by infection date,Unsure
Matão,13,2,37,6,16,10,14,New confirmed cases by infection date,Likely increasing
Navegantes,13,0,29,5,16,6,10,New confirmed cases by infection date,Likely decreasing
Porteirão,13,0,60,5,15,6,10,New confirmed cases by infection date,Increasing
Prata,13,7,23,10,15,12,14,New confirmed cases by infection date,Increasing
Rolim de Moura,13,2,30,7,15,9,11,New confirmed cases by infection date,Unsure
Santana de Parnaíba,13,5,22,10,17,11,13,New confirmed cases by infection date,Decreasing
Sumé,13,4,23,9,15,11,13,New confirmed cases by infection date,Increasing
São Caetano do Sul,13,7,20,10,14,12,14,New confirmed cases by infection date,Decreasing
São Domingos do Capim,13,0,143,0,13,0,4,New confirmed cases by infection date,Likely increasing
São Luís de Montes Belos,13,3,30,8,15,11,14,New confirmed cases by infection date,Unsure
São Miguel do Iguaçu,13,6,22,10,16,12,13,New confirmed cases by infection date,Increasing
Teófilo Otoni,13,0,48,1,14,5,9,New confirmed cases by infection date,Unsure
Timbaúba,13,0,35,4,15,6,10,New confirmed cases by infection date,Unsure
Unaí,13,0,39,4,15,6,11,New confirmed cases by infection date,Unsure
Vazante,13,5,23,9,15,11,13,New confirmed cases by infection date,Increasing
Alto Parnaíba,12,0,87,0,12,0,3,New confirmed cases by infection date,Likely increasing
Antas,12,0,70,2,14,5,8,New confirmed cases by infection date,Likely increasing
Assis,12,6,21,9,13,10,11,New confirmed cases by infection date,Unsure
Bom Jesus,12,7,17,9,13,11,12,New confirmed cases by infection date,Unsure
Breves,12,2,23,7,14,10,12,New confirmed cases by infection date,Unsure
Campo Bom,12,5,22,8,14,10,12,New confirmed cases by infection date,Decreasing
Colatina,12,0,26,4,15,10,14,New confirmed cases by infection date,Decreasing
Crato,12,6,21,9,14,10,12,New confirmed cases by infection date,Decreasing
Estância Velha,12,2,24,7,14,8,11,New confirmed cases by infection date,Unsure
Ibiporã,12,0,27,6,15,8,11,New confirmed cases by infection date,Unsure
Itajubá,12,5,21,9,14,10,12,New confirmed cases by infection date,Unsure
Itaperuna,12,0,29,3,15,5,10,New confirmed cases by infection date,Likely decreasing
Itatiba,12,3,19,9,15,11,13,New confirmed cases by infection date,Likely decreasing
Jacobina,12,1,28,8,14,9,11,New confirmed cases by infection date,Likely increasing
Jussara,12,3,24,7,14,9,11,New confirmed cases by infection date,Increasing
Lins,12,0,26,5,15,9,13,New confirmed cases by infection date,Likely decreasing
Minaçu,12,0,30,5,14,9,12,New confirmed cases by infection date,Likely increasing
Mâncio Lima,12,3,29,6,14,8,11,New confirmed cases by infection date,Unsure
Paiçandu,12,0,36,3,13,5,8,New confirmed cases by infection date,Unsure
Passos,12,3,23,8,14,10,12,New confirmed cases by infection date,Unsure
Planaltina,12,2,25,5,13,6,9,New confirmed cases by infection date,Unsure
Ponta Porã,12,6,20,9,15,10,12,New confirmed cases by infection date,Likely increasing
Poá,12,7,18,10,13,11,12,New confirmed cases by infection date,Likely decreasing
Rurópolis,12,0,30,7,15,8,11,New confirmed cases by infection date,Unsure
Santa Vitória,12,2,25,7,14,10,13,New confirmed cases by infection date,Increasing
Santa Vitória do Palmar,12,0,112,1,13,2,5,New confirmed cases by infection date,Likely increasing
Santaluz,12,0,24,6,14,9,12,New confirmed cases by infection date,Likely increasing
Seberi,12,0,26,8,17,8,11,New confirmed cases by infection date,Increasing
São Bento do Tocantins,12,0,29,3,14,7,10,New confirmed cases by infection date,Likely increasing
São José do Egito,12,4,21,7,13,10,12,New confirmed cases by infection date,Likely increasing
Tijucas,12,0,21,8,15,9,12,New confirmed cases by infection date,Likely decreasing
Varginha,12,1,26,6,14,9,12,New confirmed cases by infection date,Unsure
Xambioá,12,0,54,3,14,6,9,New confirmed cases by infection date,Likely increasing
Acopiara,11,0,58,2,12,4,8,New confirmed cases by infection date,Unsure
Alexânia,11,0,25,5,13,9,12,New confirmed cases by infection date,Unsure
Altamira,11,0,21,7,15,10,13,New confirmed cases by infection date,Likely decreasing
Amparo,11,3,22,8,14,9,11,New confirmed cases by infection date,Unsure
Arapiraca,11,5,17,8,12,10,11,New confirmed cases by infection date,Decreasing
Aurora,11,3,22,7,14,8,11,New confirmed cases by infection date,Increasing
Barbacena,11,0,52,1,11,3,6,New confirmed cases by infection date,Unsure
Bom Jesus da Lapa,11,3,28,5,12,7,9,New confirmed cases by infection date,Likely increasing
Braço do Norte,11,3,23,6,13,7,10,New confirmed cases by infection date,Likely decreasing
Cajazeiras,11,4,18,8,13,11,12,New confirmed cases by infection date,Likely decreasing
Cordeirópolis,11,2,23,7,14,9,12,New confirmed cases by infection date,Unsure
Coronel Fabriciano,11,5,18,8,12,8,10,New confirmed cases by infection date,Decreasing
Espumoso,11,0,88,1,12,2,5,New confirmed cases by infection date,Likely increasing
Feira Nova do Maranhão,11,3,22,7,13,8,10,New confirmed cases by infection date,Unsure
Hidrolândia,11,5,21,8,14,9,11,New confirmed cases by infection date,Likely increasing
Ibititá,11,0,33,3,13,6,9,New confirmed cases by infection date,Likely increasing
Indaiatuba,11,0,19,7,14,10,12,New confirmed cases by infection date,Decreasing
Itaqui,11,0,44,5,13,8,11,New confirmed cases by infection date,Unsure
Ituporanga,11,3,21,7,13,9,11,New confirmed cases by infection date,Likely increasing
Ivinhema,11,2,23,6,13,8,10,New confirmed cases by infection date,Increasing
Japeri,11,0,38,3,12,5,8,New confirmed cases by infection date,Increasing
Marataízes,11,0,23,6,14,8,11,New confirmed cases by infection date,Unsure
Nova Prata,11,1,40,8,13,8,10,New confirmed cases by infection date,Likely increasing
Ribeirão Pires,11,4,20,8,12,9,11,New confirmed cases by infection date,Unsure
Sananduva,11,2,25,6,13,8,11,New confirmed cases by infection date,Likely increasing
Santo Antônio de Jesus,11,1,21,6,14,8,11,New confirmed cases by infection date,Likely decreasing
Sarandi,11,2,22,6,13,6,9,New confirmed cases by infection date,Unsure
Sobral,11,5,19,8,13,10,11,New confirmed cases by infection date,Decreasing
