region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Porto Seguro,18,9,29,14,20,15,17,New confirmed cases by infection date,Likely decreasing
Posse,18,1,51,8,23,9,14,New confirmed cases by infection date,Likely increasing
Senador Canedo,18,7,32,13,20,16,18,New confirmed cases by infection date,Likely decreasing
São José do Rio Pardo,18,0,101,6,21,10,15,New confirmed cases by infection date,Increasing
Uruguaiana,18,2,46,9,21,11,15,New confirmed cases by infection date,Likely increasing
Xanxerê,18,0,49,8,21,11,15,New confirmed cases by infection date,Unsure
Barreirinhas,17,0,47,6,18,10,14,New confirmed cases by infection date,Likely increasing
Cabo Frio,17,0,40,9,21,12,16,New confirmed cases by infection date,Unsure
Caraguatatuba,17,3,31,11,20,13,16,New confirmed cases by infection date,Unsure
Caxias,17,0,31,9,22,14,18,New confirmed cases by infection date,Likely decreasing
Fátima do Sul,17,3,32,9,20,13,17,New confirmed cases by infection date,Increasing
Ibirama,17,0,40,6,21,13,19,New confirmed cases by infection date,Likely increasing
Iporá,17,9,27,13,19,16,18,New confirmed cases by infection date,Likely increasing
Lorena,17,7,31,11,19,15,18,New confirmed cases by infection date,Likely increasing
Ourolândia,17,0,34,10,21,13,17,New confirmed cases by infection date,Likely increasing
Pitangueiras,17,8,27,13,19,14,17,New confirmed cases by infection date,Likely increasing
Prata,17,5,33,12,21,14,17,New confirmed cases by infection date,Increasing
Quirinópolis,17,0,44,9,21,10,14,New confirmed cases by infection date,Unsure
Sacramento,17,2,38,9,20,12,15,New confirmed cases by infection date,Likely increasing
Santa Vitória do Palmar,17,0,185,2,18,3,8,New confirmed cases by infection date,Increasing
Taquaritinga,17,0,55,5,19,6,11,New confirmed cases by infection date,Likely increasing
Videira,17,2,36,9,21,14,18,New confirmed cases by infection date,Unsure
Vilhena,17,5,32,12,20,14,17,New confirmed cases by infection date,Likely decreasing
Alagoinhas,16,0,57,0,16,0,5,New confirmed cases by infection date,Decreasing
Araruama,16,0,41,8,19,12,16,New confirmed cases by infection date,Unsure
Francisco Beltrão,16,2,34,9,19,11,15,New confirmed cases by infection date,Unsure
Igrejinha,16,0,48,4,18,9,14,New confirmed cases by infection date,Unsure
Lages,16,0,32,9,22,10,14,New confirmed cases by infection date,Decreasing
Laguna,16,0,44,7,18,10,14,New confirmed cases by infection date,Likely increasing
Miranorte,16,0,74,3,18,5,9,New confirmed cases by infection date,Unsure
Orleans,16,0,30,8,20,13,17,New confirmed cases by infection date,Unsure
Pescaria Brava,16,4,32,9,19,11,15,New confirmed cases by infection date,Increasing
Porto Nacional,16,1,41,6,18,10,14,New confirmed cases by infection date,Unsure
Redenção,16,0,106,0,16,3,8,New confirmed cases by infection date,Unsure
Santo Antônio do Monte,16,0,36,5,19,9,14,New confirmed cases by infection date,Likely increasing
Sapucaia do Sul,16,9,27,11,18,14,16,New confirmed cases by infection date,Likely decreasing
São João de Meriti,16,5,30,11,19,11,14,New confirmed cases by infection date,Unsure
São Luís de Montes Belos,16,4,31,11,20,13,16,New confirmed cases by infection date,Likely increasing
Unaí,16,0,70,0,16,8,14,New confirmed cases by infection date,Unsure
Valente,16,0,103,1,16,3,8,New confirmed cases by infection date,Likely increasing
Vitória do Jari,16,0,48,2,17,8,13,New confirmed cases by infection date,Unsure
Aparecida do Taboado,15,0,92,0,15,4,9,New confirmed cases by infection date,Unsure
Araripina,15,6,26,11,18,13,15,New confirmed cases by infection date,Likely decreasing
Barbalha,15,0,48,5,19,10,14,New confirmed cases by infection date,Unsure
Bariri,15,1,54,3,17,5,10,New confirmed cases by infection date,Unsure
Boituva,15,8,23,12,17,14,16,New confirmed cases by infection date,Increasing
Concórdia,15,4,27,11,18,13,16,New confirmed cases by infection date,Unsure
Itaguaí,15,0,40,7,18,9,13,New confirmed cases by infection date,Likely increasing
Lagoa da Canoa,15,1,35,7,17,9,12,New confirmed cases by infection date,Increasing
Lavras da Mangabeira,15,5,25,10,17,12,14,New confirmed cases by infection date,Increasing
Madre de Deus,15,4,27,11,18,12,14,New confirmed cases by infection date,Unsure
Marechal Thaumaturgo,15,3,28,9,17,11,14,New confirmed cases by infection date,Increasing
Miranda,15,4,28,10,19,12,15,New confirmed cases by infection date,Unsure
Mogi Guaçu,15,4,26,12,19,13,16,New confirmed cases by infection date,Likely decreasing
Montividiu,15,1,34,8,19,9,13,New confirmed cases by infection date,Likely increasing
Nova Lima,15,0,40,5,17,8,12,New confirmed cases by infection date,Likely decreasing
Palmeiras de Goiás,15,0,39,3,18,8,14,New confirmed cases by infection date,Likely decreasing
Pereiro,15,0,29,10,19,14,17,New confirmed cases by infection date,Likely increasing
Pirapora,15,0,32,8,18,9,12,New confirmed cases by infection date,Likely increasing
Rio Branco,15,2,31,7,18,10,14,New confirmed cases by infection date,Likely decreasing
Rolim de Moura,15,1,36,9,18,12,15,New confirmed cases by infection date,Unsure
Sobral,15,1,30,8,19,13,17,New confirmed cases by infection date,Likely decreasing
Sousa,15,0,33,7,18,8,12,New confirmed cases by infection date,Likely decreasing
Tailândia,15,0,51,5,17,7,11,New confirmed cases by infection date,Unsure
Tijucas,15,6,26,11,18,13,15,New confirmed cases by infection date,Unsure
Birigui,14,7,22,10,15,12,14,New confirmed cases by infection date,Likely decreasing
Brejo Santo,14,0,26,7,17,12,16,New confirmed cases by infection date,Likely decreasing
Camaçari,14,7,22,10,15,13,15,New confirmed cases by infection date,Decreasing
Camboriú,14,0,38,0,14,3,8,New confirmed cases by infection date,Likely decreasing
Capão da Canoa,14,4,34,9,17,10,13,New confirmed cases by infection date,Unsure
Carambeí,14,0,47,3,16,6,10,New confirmed cases by infection date,Likely increasing
Condado,14,0,61,3,16,6,10,New confirmed cases by infection date,Likely increasing
Erechim,14,3,28,9,17,12,15,New confirmed cases by infection date,Unsure
Gramado,14,5,28,10,17,12,14,New confirmed cases by infection date,Unsure
Guapimirim,14,3,29,8,16,9,12,New confirmed cases by infection date,Unsure
Humberto de Campos,14,0,94,1,15,3,7,New confirmed cases by infection date,Likely increasing
Itajubá,14,5,25,10,16,11,14,New confirmed cases by infection date,Unsure
Itu,14,7,22,11,16,13,15,New confirmed cases by infection date,Decreasing
Jaíba,14,2,34,7,17,9,13,New confirmed cases by infection date,Increasing
Joaçaba,14,4,25,10,18,11,14,New confirmed cases by infection date,Unsure
João Monlevade,14,5,25,9,16,10,13,New confirmed cases by infection date,Unsure
Leme,14,4,25,10,18,10,13,New confirmed cases by infection date,Likely decreasing
Maurilândia,14,0,75,2,15,7,11,New confirmed cases by infection date,Likely increasing
Mogi Mirim,14,2,25,9,18,11,14,New confirmed cases by infection date,Likely decreasing
Navegantes,14,1,36,5,17,7,11,New confirmed cases by infection date,Likely decreasing
Nossa Senhora do Socorro,14,2,26,8,17,9,12,New confirmed cases by infection date,Unsure
Ribeirão Pires,14,8,22,11,16,12,14,New confirmed cases by infection date,Likely increasing
Sarandi,14,8,20,11,15,12,14,New confirmed cases by infection date,Unsure
Solonópole,14,1,30,7,16,9,13,New confirmed cases by infection date,Likely increasing
Sumé,14,5,24,9,15,12,14,New confirmed cases by infection date,Increasing
São José de Piranhas,14,6,26,10,17,11,14,New confirmed cases by infection date,Increasing
Teutônia,14,5,27,9,16,12,15,New confirmed cases by infection date,Likely increasing
Teófilo Otoni,14,0,34,7,17,10,14,New confirmed cases by infection date,Unsure
Xinguara,14,0,35,6,17,9,14,New confirmed cases by infection date,Unsure
Zé Doca,14,0,34,6,16,9,12,New confirmed cases by infection date,Unsure
Antas,13,0,65,2,14,4,8,New confirmed cases by infection date,Likely increasing
Antônio Prado,13,0,36,1,14,5,9,New confirmed cases by infection date,Unsure
Arcoverde,13,1,28,6,15,8,11,New confirmed cases by infection date,Unsure
Bom Jesus da Lapa,13,5,23,9,15,11,13,New confirmed cases by infection date,Increasing
Brumadinho,13,0,42,6,15,8,11,New confirmed cases by infection date,Likely increasing
Buritis,13,1,25,7,16,9,12,New confirmed cases by infection date,Likely increasing
Careiro,13,0,25,7,14,9,11,New confirmed cases by infection date,Unsure
Castilho,13,0,107,2,14,2,6,New confirmed cases by infection date,Unsure
Cidade Ocidental,13,0,35,5,15,10,13,New confirmed cases by infection date,Likely decreasing
Cotia,13,7,21,11,15,11,13,New confirmed cases by infection date,Decreasing
Elias Fausto,13,3,26,7,15,9,12,New confirmed cases by infection date,Likely increasing
Ibiporã,13,2,27,7,15,9,11,New confirmed cases by infection date,Unsure
Ibirité,13,0,30,6,15,8,11,New confirmed cases by infection date,Unsure
Iguaba Grande,13,0,26,8,16,10,13,New confirmed cases by infection date,Likely increasing
Itapecuru Mirim,13,0,42,6,15,7,10,New confirmed cases by infection date,Increasing
Itobi,13,0,338,0,13,0,3,New confirmed cases by infection date,Unsure
Jardinópolis,13,6,21,9,14,11,13,New confirmed cases by infection date,Likely increasing
José Bonifácio,13,6,21,10,15,11,13,New confirmed cases by infection date,Unsure
Lapão,13,1,32,6,15,10,14,New confirmed cases by infection date,Likely increasing
Mairiporã,13,3,26,9,16,12,14,New confirmed cases by infection date,Unsure
Maravilha,13,2,38,6,14,8,11,New confirmed cases by infection date,Increasing
Matão,13,3,32,7,15,8,10,New confirmed cases by infection date,Likely increasing
Olinda,13,1,29,6,16,10,13,New confirmed cases by infection date,Likely decreasing
Palmeira dos Índios,13,2,26,8,16,10,13,New confirmed cases by infection date,Unsure
Paulínia,13,7,20,10,14,11,12,New confirmed cases by infection date,Decreasing
Picos,13,0,28,6,17,9,13,New confirmed cases by infection date,Decreasing
Planaltina,13,2,32,6,16,7,10,New confirmed cases by infection date,Unsure
Riachão,13,2,32,7,15,8,11,New confirmed cases by infection date,Likely increasing
Santa Quitéria,13,0,29,8,16,11,14,New confirmed cases by infection date,Unsure
Santa Rosa,13,5,23,9,15,13,15,New confirmed cases by infection date,Likely decreasing
Santana de Parnaíba,13,2,23,8,16,12,15,New confirmed cases by infection date,Likely decreasing
São Caetano do Sul,13,7,20,10,14,12,14,New confirmed cases by infection date,Decreasing
São Domingos do Araguaia,13,3,29,8,16,9,12,New confirmed cases by infection date,Unsure
São Miguel do Iguaçu,13,5,24,9,15,12,14,New confirmed cases by infection date,Increasing
São Raimundo Nonato,13,3,40,8,15,10,13,New confirmed cases by infection date,Unsure
São Sebastião do Paraíso,13,1,45,6,15,7,11,New confirmed cases by infection date,Increasing
Tauá,13,6,20,10,15,12,13,New confirmed cases by infection date,Likely increasing
Timbaúba,13,0,77,0,13,4,9,New confirmed cases by infection date,Unsure
Valinhos,13,1,25,6,16,9,13,New confirmed cases by infection date,Likely decreasing
Alto Parnaíba,12,0,87,0,12,0,3,New confirmed cases by infection date,Likely increasing
Bom Jesus,12,3,22,9,14,10,11,New confirmed cases by infection date,Unsure
Cajazeiras,12,0,91,0,12,0,3,New confirmed cases by infection date,Likely decreasing
Castro,12,5,22,9,14,10,12,New confirmed cases by infection date,Unsure
Coronel Fabriciano,12,4,20,9,14,10,12,New confirmed cases by infection date,Decreasing
Cristalina,12,0,26,5,14,8,11,New confirmed cases by infection date,Unsure
Curionópolis,12,4,20,8,13,10,12,New confirmed cases by infection date,Likely increasing
Cícero Dantas,12,0,47,3,14,5,8,New confirmed cases by infection date,Unsure
Guaratinguetá,12,2,22,8,15,11,13,New confirmed cases by infection date,Unsure
Humaitá,12,5,21,9,14,11,13,New confirmed cases by infection date,Likely decreasing
Ibitinga,12,3,20,8,14,10,13,New confirmed cases by infection date,Likely decreasing
Igaratá,12,6,19,9,14,11,12,New confirmed cases by infection date,Increasing
Ijuí,12,4,21,7,13,9,11,New confirmed cases by infection date,Unsure
Indaiatuba,12,1,26,5,15,5,9,New confirmed cases by infection date,Likely decreasing
Itaberaba,12,0,26,7,17,8,11,New confirmed cases by infection date,Likely decreasing
Itapema,12,4,21,7,13,10,13,New confirmed cases by infection date,Decreasing
Itueta,12,3,26,7,14,10,13,New confirmed cases by infection date,Likely increasing
Jaguaribe,12,0,60,0,12,0,4,New confirmed cases by infection date,Unsure
Jequié,12,3,22,8,14,11,13,New confirmed cases by infection date,Decreasing
Jucuruçu,12,0,74,1,12,2,6,New confirmed cases by infection date,Likely increasing
Nova Santa Rita,12,4,23,8,14,9,11,New confirmed cases by infection date,Increasing
Passos,12,1,31,6,14,8,11,New confirmed cases by infection date,Unsure
Pedro Leopoldo,12,0,26,7,15,10,13,New confirmed cases by infection date,Likely increasing
Perdizes,12,0,26,7,14,9,12,New confirmed cases by infection date,Likely increasing
Reriutaba,12,2,29,5,14,9,11,New confirmed cases by infection date,Unsure
Santo Antônio de Jesus,12,0,23,8,16,11,13,New confirmed cases by infection date,Likely decreasing
São Gabriel da Cachoeira,12,0,31,3,15,6,10,New confirmed cases by infection date,Unsure
Ubatuba,12,2,22,7,14,11,14,New confirmed cases by infection date,Unsure
Varginha,12,3,28,7,13,8,10,New confirmed cases by infection date,Likely increasing
Votorantim,12,3,20,8,15,10,13,New confirmed cases by infection date,Decreasing
Óbidos,12,0,35,4,14,6,9,New confirmed cases by infection date,Likely decreasing
Amparo,11,3,21,8,13,9,12,New confirmed cases by infection date,Unsure
Araguatins,11,3,24,6,13,9,11,New confirmed cases by infection date,Unsure
Banzaê,11,0,205,0,11,0,3,New confirmed cases by infection date,Unsure
Barra Bonita,11,3,25,7,13,8,10,New confirmed cases by infection date,Likely increasing
Bom Despacho,11,5,20,7,12,9,11,New confirmed cases by infection date,Likely increasing
Cambará,11,0,82,2,11,2,5,New confirmed cases by infection date,Increasing
Campina Grande,11,6,17,9,13,10,11,New confirmed cases by infection date,Decreasing
Campo Bom,11,3,21,7,12,8,10,New confirmed cases by infection date,Decreasing
Cerquilho,11,5,16,8,12,9,11,New confirmed cases by infection date,Likely increasing
Cordeirópolis,11,2,22,7,14,10,12,New confirmed cases by infection date,Unsure
Embu das Artes,11,4,17,9,13,9,11,New confirmed cases by infection date,Decreasing
Estância Velha,11,0,27,6,14,8,11,New confirmed cases by infection date,Unsure
Feira Nova do Maranhão,11,1,25,6,13,8,11,New confirmed cases by infection date,Unsure
Fraiburgo,11,1,22,5,12,7,10,New confirmed cases by infection date,Likely increasing
Gaspar,11,0,28,2,12,7,11,New confirmed cases by infection date,Decreasing
Guarabira,11,6,19,8,13,10,11,New confirmed cases by infection date,Decreasing
Ipixuna,11,0,40,0,11,0,4,New confirmed cases by infection date,Unsure
Itaperuna,11,0,27,4,14,6,9,New confirmed cases by infection date,Likely decreasing
Ituporanga,11,1,30,6,13,7,10,New confirmed cases by infection date,Likely increasing
Jussara,11,3,24,6,13,7,10,New confirmed cases by infection date,Likely increasing
Mandaguaçu,11,0,22,5,13,7,10,New confirmed cases by infection date,Likely increasing
Monte Alegre de Minas,11,1,22,6,13,8,10,New confirmed cases by infection date,Likely increasing
Nova Alvorada do Sul,11,0,45,3,13,5,8,New confirmed cases by infection date,Unsure
Nova Prata,11,1,40,8,13,8,10,New confirmed cases by infection date,Likely increasing
Parnamirim,11,0,31,3,14,4,7,New confirmed cases by infection date,Likely decreasing
Pastos Bons,11,1,23,5,13,8,11,New confirmed cases by infection date,Likely increasing
